genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
russian chanson,0.59787,0.5614,231219.73333333328,0.33375,0.04281900333333332,0.17174333333333336,-13.731533333333335,0.04906666666666667,95.87401666666665,0.5804833333333334,43.38333333333333,7,0
russian choir,0.9543333333333334,0.228,224146.16666666663,0.13546666666666665,0.6831666666666667,0.10583333333333332,-28.49383333333334,0.04051666666666666,122.83033333333331,0.17241666666666666,31.66666666666667,6,1
russian classical piano,0.9274077376775166,0.3280429062556804,308514.1386832957,0.09829315948748467,0.8853373299985549,0.1602911270387939,-25.211377060466447,0.045625545848539104,92.84552504544249,0.13628130512812445,23.187881454578505,1,1
russian contemporary classical,0.622,0.44299999999999995,370613.0,0.127,0.23,0.6920000000000001,-24.033,0.0952,134.982,0.109,0.0,8,1
russian dance,0.031869999999999996,0.6990000000000001,284884.66666666674,0.7480000000000001,0.5990433333333334,0.6103333333333333,-6.362333333333333,0.1315333333333333,130.06133333333332,0.2992333333333333,25.33333333333333,5,1
russian dance pop,0.3666128571428571,0.5964285714285714,308455.85714285716,0.6096071428571429,0.21089849642857147,0.29975,-8.252892857142857,0.04585714285714286,117.60707142857142,0.29282142857142857,0.03571428571428571,7,0
russian dnb,8.149999999999999e-05,0.565,245345.0,0.961,0.787,0.14800000000000002,-2.892,0.20800000000000002,174.03599999999997,0.0344,7.0,11,0
russian edm,0.04612884233435646,0.5519126887605148,178325.28198854285,0.8510174004739223,0.5042574857752393,0.2401930042180042,-7.592151354683963,0.09790733155733154,128.786685533066,0.4104243111960504,5.3991370947892685,1,0
russian folk,0.7750155279503105,0.4546415261756877,183140.9782608696,0.40146086956521737,0.057310392502218276,0.16575887311446316,-11.233902839396631,0.043516814551907715,121.08580745341614,0.5214366015971605,29.103371783496012,7,0
russian folk rock,0.3083116666666667,0.5118333333333334,236949.0,0.5784999999999999,0.00011836666666666668,0.16923333333333335,-8.947999999999997,0.03578333333333334,110.71799999999999,0.5626666666666665,52.33333333333334,7,0
russian gangster rap,7.94e-05,0.615,381268.0,0.8190000000000001,0.866,0.124,-6.56,0.0342,87.507,0.35,0.0,1,1
russian hip hop,0.3726931333333333,0.561,254049.33333333328,0.4003333333333334,0.2886666666666667,0.08033333333333333,-12.873333333333335,0.029066666666666668,99.56966666666666,0.37333333333333335,20.0,9,1
russian jazz,0.6616285714285715,0.5933571428571429,120367.0,0.2899285714285714,0.0001928542857142857,0.2163714285714286,-15.785857142857141,0.11796428571428573,117.78185714285713,0.740142857142857,37.0,5,0
russian metal,0.0259,0.386,202040.0,0.7959999999999999,0.0,0.124,-4.76,0.0413,148.6,0.635,64.0,2,0
russian modern classical,0.9125442547750812,0.3626040620917952,441241.07594574214,0.18191620570229344,0.6135106118805562,0.21067169438548827,-19.07178252868794,0.05040576935381198,101.58117032574964,0.23169013160819885,3.5607751543394093,0,1
russian orchestra,0.8286703703703706,0.3203985185185185,349255.19074074074,0.1689253703703704,0.7324138452469134,0.14587999999999998,-23.853954938271603,0.050018333333333324,109.49848580246919,0.21363530864197536,27.844444444444452,9,1
russian pop,0.3840649149350649,0.5826347402597403,291230.2353896104,0.6159308441558442,0.3161821913961039,0.23102045454545456,-8.692491883116883,0.049046753246753255,103.35431980519479,0.3906948051948053,10.165584415584416,1,0
russian post-punk,0.200062,0.62244,281179.44,0.75425,0.491291402,0.158206,-9.324120000000002,0.040900000000000006,135.50780999999998,0.6270899999999999,56.23,10,1
russian power metal,0.0127,0.409,290200.0,0.813,0.000118,0.0898,-5.5329999999999995,0.0624,139.67700000000002,0.275,0.0,4,0
russian punk,0.3600777777777777,0.4668333333333334,187077.0,0.7368888888888888,0.0015151177777777776,0.18945,-5.804277777777778,0.10852777777777778,130.535,0.6993333333333333,38.16666666666666,9,1
russian punk rock,0.0259,0.386,202040.0,0.7959999999999999,0.0,0.124,-4.76,0.0413,148.6,0.635,64.0,2,0
russian rock,0.4587205454545453,0.5237418181818182,234178.08727272728,0.4579690909090909,0.01920342072727272,0.17481248484848486,-11.39412848484849,0.06501939393939396,107.94857636363636,0.5520296969696968,44.44424242424242,11,0
russian romanticism,0.8587165803524451,0.30354173913457866,329142.195399987,0.18848944016036426,0.5923210395586357,0.17065353023854676,-20.269575177400426,0.04335223536307755,102.45663778322672,0.17744934749078825,10.670446321619576,7,1
russian ska,0.10331444444444443,0.5628333333333333,218495.3333333333,0.8742222222222223,0.002688451111111111,0.11044999999999998,-4.571944444444443,0.058061111111111126,125.04066666666664,0.8086666666666665,22.83333333333333,7,1
russian techno,0.0023899999999999998,0.615,415500.0,0.85,0.899,0.122,-11.780999999999999,0.0855,126.03200000000001,0.257,0.0,11,0
russian thrash metal,0.0013550000000000005,0.5670000000000001,371180.5,0.9725,0.06165,0.2565,-6.564499999999999,0.0597,105.015,0.5625,0.0,2,1
russian trance,0.0038875892392552453,0.4937980765979778,145699.06732854396,0.9234446092517236,0.5020515739036621,0.3994599232290141,-7.316744907996389,0.0739908706640525,132.65969289214658,0.4093498040117013,10.716960263353544,6,1
rva indie,0.8420000000000001,0.762,148907.0,0.523,0.0,0.196,-5.62,0.0322,134.037,0.732,4.0,7,1
rwandan traditional,0.9940000000000001,0.26625,204693.5,0.0316,0.36525,0.11225,-28.420000000000005,0.059325,91.2115,0.232,0.0,5,1
ryukyu ongaku,0.9795,0.4055,107840.0,0.1921,0.08950058,0.1185,-10.7185,0.03735,100.539,0.3595,0.0,6,1
sacramento hip hop,0.10754712962962963,0.6839907407407407,302828.4212962963,0.6321990740740739,2.2685185185185184e-07,0.14518194444444446,-7.908037037037038,0.2936796296296296,103.3832175925926,0.6486018518518518,38.180555555555564,10,1
sacramento indie,0.17470152417042714,0.4508253231681705,224460.51887689572,0.7163210917000334,0.06634139597518833,0.1698752608117787,-8.07048746701724,0.08328244187909288,115.97126530572329,0.4850330963417894,36.57614046068287,9,1
sacred steel,0.45525,0.5577142857142856,223829.64285714284,0.5742142857142857,0.06276172857142857,0.14275,-7.790285714285713,0.04058571428571428,102.26742857142858,0.5107142857142858,31.92857142857143,9,1
sad rap,0.4217113443143812,0.7138318004459309,170177.75794314384,0.5305439799331104,0.03929700985340023,0.17245087792642153,-9.658965914158307,0.17719551282051274,118.10520253623196,0.4224374888517279,64.09651616499444,7,1
salsa,0.5437478598125755,0.6362888926726009,278070.35758764273,0.6577621933550728,0.053674332875740284,0.1945341553789371,-7.961839230621434,0.05329205922494598,115.2982212167437,0.8199307571525561,38.249709394530505,7,1
salsa choke,0.2511992831541219,0.7169605734767025,293448.1003584229,0.7979068100358422,1.9305949820788528e-05,0.2879189964157706,-6.131802867383512,0.18289426523297486,105.22589605734768,0.7200645161290322,33.422939068100355,11,1
salsa colombiana,0.3556525182072829,0.6630930127606598,255381.30043572988,0.7396661998132584,0.017199706436352314,0.19705674291939004,-7.47380175848117,0.0393118145035792,126.214636118892,0.7625263616557736,35.78308434484905,5,1
salsa cristiana,0.5396,0.6386,285885.2,0.7948,0.0016192000000000001,0.13096000000000002,-7.1746,0.05271999999999999,160.9446,0.5882000000000001,4.8,9,1
salsa cubana,0.4675,0.75,283622.5,0.8455,0.000124,0.2002,-5.7685,0.0494,130.941,0.8430000000000001,0.0,7,1
salsa international,0.6183882572101587,0.6356034173010335,287824.7430264888,0.6391383187037526,0.045337436360336235,0.20933703084084127,-8.046863292957122,0.05682269933884222,109.58297039873881,0.8380438782586707,33.66636568526367,7,1
salsa peruana,0.2811651260504202,0.6184033613445378,275225.87184873945,0.6967289915966388,0.0008689793277310925,0.14359012605042015,-7.878506302521008,0.05504894957983193,122.40530882352941,0.7533844537815126,41.079831932773104,5,0
salsa puertorriquena,0.5219415356869539,0.6380795075397926,286778.7352302537,0.6673966277938871,0.04673571042588388,0.17806442774996528,-7.725954742199331,0.054176002010802055,117.94902709040363,0.7750394018059127,37.47370878436642,5,1
salsa venezolana,0.5403636668154761,0.6040525793650794,259314.70357142854,0.6189666666666666,0.1328360899801587,0.1539899107142857,-10.461989880952384,0.05239020833333333,114.82725694444444,0.7577044146825396,42.26378968253969,2,1
samba,0.6076006406738249,0.5856923977258962,202454.29124879764,0.5017392015370057,0.12897421249166607,0.20408117881299886,-11.040702352032316,0.0682889639848606,115.1126679412197,0.6792756406093373,34.499028398805315,7,1
samba de roda,0.6847425925925926,0.5553638888888889,221616.41203703702,0.28643796296296303,0.014023536944444444,0.17113703703703706,-15.081607407407413,0.09027,101.29980833333332,0.4926268518518519,28.35277777777777,2,1
samba moderno,0.573,0.73,238600.0,0.452,4.06e-06,0.0863,-12.469000000000001,0.0423,160.315,0.885,29.0,0,1
samba-enredo,0.44666666666666666,0.5374666666666666,258981.06666666665,0.7418,0.00029530266666666675,0.7188666666666667,-8.261399999999998,0.1353666666666667,117.72953333333336,0.7540666666666667,29.86666666666667,2,1
samba-jazz,0.7137491490572606,0.5425965889978037,168106.337130939,0.5021167820986662,0.2694813739194989,0.12588214491268954,-11.651104085382185,0.07375219944158767,114.35855694078421,0.5803424289932508,32.93122643151749,5,1
samba-rock,0.5733904761904762,0.5728187902187901,205676.46769626765,0.6649083655083654,0.017995725268983274,0.15897608751608752,-8.1044425997426,0.054404041184041185,110.70404929214928,0.7159447876447876,40.92998712998713,7,0
samoan pop,0.0727,0.6990000000000001,224947.0,0.785,0.0,0.156,-3.694,0.0464,84.022,0.763,10.0,7,0
san diego indie,0.2492,0.483,198202.0,0.7298749999999999,0.41227183125,0.250375,-8.5636875,0.08285,102.6443125,0.3398125,58.0,2,1
san diego rap,0.2051551020408163,0.7940476190476192,231038.34693877556,0.5913061224489796,0.00303392693877551,0.3213680272108844,-9.219591836734693,0.18471156462585034,112.62332653061226,0.4001292517006802,56.51700680272109,6,1
san marcos tx indie,0.5632433333333334,0.5092000000000001,239468.6,0.4842333333333333,0.36742656366666665,0.13179333333333332,-13.814666666666668,0.04123333333333333,115.30453333333332,0.3776,38.23333333333333,6,1
sandalwood,0.7438333333333333,0.6050555555555556,213758.6111111111,0.4348166666666667,0.17850555555555558,0.12563333333333335,-9.896833333333333,0.07470555555555554,97.6785,0.6678333333333333,0.0,4,0
santa fe indie,0.0021020000000000006,0.5266666666666666,368851.22222222225,0.9002222222222225,0.2361844444444444,0.3861111111111112,-6.767777777777778,0.0631111111111111,133.13511111111112,0.32466666666666666,0.0,4,1
sarod,0.976,0.317,336333.0,0.0528,0.445,0.152,-14.751,0.0332,102.368,0.165,40.0,0,1
saskatchewan indie,0.6643,0.5523666666666666,200177.3333333333,0.29916666666666664,0.15201300000000004,0.10258666666666663,-12.177933333333335,0.046046666666666666,108.5889,0.5276666666666666,61.2,7,0
saxony metal,1.23e-05,0.245,361092.0,0.9059999999999999,0.0013599999999999999,0.0939,-6.65,0.0935,92.228,0.294,0.0,2,1
scam rap,0.18460761111111115,0.8292222222222222,185485.11111111112,0.7006666666666667,3.136305555555556e-05,0.10004166666666664,-4.5233888888888885,0.28272222222222226,121.63713888888887,0.4650555555555556,70.02777777777777,1,1
scandinavian r&b,0.38799999999999996,0.705,212787.0,0.433,0.134,0.0841,-9.706,0.204,168.00599999999997,0.602,69.0,4,1
scandipop,0.3755984603174603,0.6291274376417233,224415.0355253213,0.6003795918367347,0.05609058919879063,0.1640149206349206,-7.2205117913832195,0.08121293272864702,125.26077044595615,0.4733155706727135,56.60786092214664,6,1
schlager,0.4602485714285714,0.4980571428571428,242665.8714285715,0.4275,0.012640355714285716,0.24331857142857144,-13.382571428571428,0.037041428571428565,114.50225714285713,0.3891857142857144,48.85714285714285,3,1
school choir,0.9670000000000001,0.306,218073.5,0.213,0.0011099999999999999,0.4395,-24.888,0.35155000000000003,127.8965,0.22625,4.5,5,1
school ensemble,0.868,0.33799999999999997,146853.0,0.231,0.95,0.6920000000000001,-22.515,0.0871,81.344,0.36,0.0,2,0
schranz,0.11470525,0.6371249999999999,408989.0,0.7833750000000002,0.881875,0.124625,-7.46075,0.0526,131.6005,0.28122499999999995,1.0,7,0
scorecore,0.5522870409362947,0.32790232989114193,223785.22788502977,0.3981749422549241,0.7371022395424514,0.15406210695628894,-14.96089959213934,0.06132769729391858,115.80363397730343,0.242872980925702,38.47577038591114,7,1
scottish americana,0.779,0.586,228153.0,0.40299999999999997,0.0,0.231,-9.746,0.0312,125.10600000000001,0.402,0.0,5,1
scottish electronic,0.11364938888888887,0.6184937500000001,265698.25,0.7750715277777779,0.2694528833333333,0.19684375,-8.438173611111111,0.056148611111111114,121.51207638888887,0.4862569444444445,27.45138888888889,11,0
scottish fiddle,0.8425888888888888,0.3037844444444444,285761.3444444445,0.16564555555555555,0.4733202222222223,0.21461,-17.43407777777778,0.03643444444444445,111.8089,0.2865211111111111,22.2,7,1
scottish folk,0.6371878213507625,0.4508498910675381,249157.6096949891,0.3091689814814815,0.24169974943082784,0.11093450980392157,-14.351821132897605,0.03981582244008716,110.2118656862745,0.4088271786492375,25.629411764705893,2,1
scottish indie,0.13762724113695105,0.4691636592265111,259183.81694232422,0.7738868962772166,0.1854167153792028,0.22793165677074315,-8.453758827579021,0.05453012726492673,126.32553622962736,0.5858492593810699,36.25668285222326,7,1
scottish indie folk,0.41752941176470587,0.5351764705882354,250555.29411764702,0.5229999999999999,0.019330907058823527,0.15529411764705886,-8.596764705882354,0.02991764705882353,118.66558823529414,0.4434705882352941,0.35294117647058826,0,1
scottish jazz,0.8205000000000001,0.34275,394678.0,0.20105,0.7775000000000001,0.39495,-18.1965,0.041925,147.74075,0.282,6.5,10,1
scottish metal,0.000767,0.47600000000000003,222253.0,0.9670000000000001,0.0,0.297,-3.255,0.16,110.057,0.575,45.0,10,0
scottish new wave,0.11646549901509405,0.5697663754617079,263998.6255200469,0.6712350270360499,0.11866270535094488,0.1887523068576777,-9.40495219582208,0.05260391639477318,122.09345885849018,0.5747610376622525,38.35029867830379,9,1
scottish rock,0.2380083326563143,0.503907980255039,255816.02890614286,0.705050442204854,0.06948246881427396,0.2719025575894693,-8.108446361236803,0.05064685126148361,121.53800188022758,0.6144689145413412,41.62207767722474,9,1
scottish singer-songwriter,0.5039166666666667,0.4816666666666666,223550.16666666663,0.5104166666666666,0.0006791308333333332,0.14647083333333338,-9.012208333333332,0.04535416666666668,117.41016666666664,0.5053749999999999,32.833333333333336,5,1
scottish techno,0.0008300000000000001,0.47,247525.0,0.93,0.0199,0.691,-7.817,0.0503,139.132,0.187,17.0,6,0
scratch,0.12757333333333332,0.6895000000000001,301977.83333333326,0.6896666666666665,0.002080483333333333,0.18708333333333327,-9.0655,0.16296666666666668,92.29166666666669,0.4928333333333334,46.83333333333334,1,1
scream rap,0.039233333333333335,0.6576666666666667,209821.0,0.8516666666666666,0.02117666666666667,0.2463333333333333,-4.267666666666667,0.207,126.64533333333334,0.4303333333333334,43.66666666666666,11,0
screamo,0.038128658594057487,0.4139640423876575,225248.02457380548,0.8584015452121959,0.03622435822119225,0.2056035830950209,-5.001195345635659,0.08492761988077123,136.06992532642892,0.4140905029864158,47.333034799049074,7,1
seattle hip hop,0.13121345238095242,0.7247230158730158,292217.66507936514,0.7383003968253967,0.2980021791547619,0.1761100793650794,-6.016571428571429,0.10960976190476192,117.43194206349207,0.4807730158730159,43.7138888888889,11,1
seattle indie,0.27463971428571426,0.5491365079365079,244770.6563492064,0.6281753968253968,0.06220423801587303,0.13900015873015872,-7.968421428571428,0.044064682539682536,129.26109206349204,0.4165238095238095,53.43571428571429,2,1
seattle metal,0.038948805964912285,0.5424736842105263,414438.2982456139,0.8856491228070175,0.5435798245614035,0.4361684210526316,-6.7179473684210524,0.07311929824561404,124.03101754385965,0.2612754385964912,3.3859649122807007,11,0
second line,0.20647083333333333,0.5949500000000001,274748.91666666674,0.7143166666666667,0.218917,0.31706999999999996,-10.426016666666667,0.17459333333333335,108.8454166666667,0.6176666666666667,29.33333333333333,5,1
sefardi,0.6955,0.5615,121513.5,0.5005,5.5e-06,0.0908,-9.1705,0.04285,116.51649999999998,0.6185,32.5,2,0
seiyu,0.0657,0.568,253160.0,0.9390000000000001,0.0,0.368,-1.577,0.0446,97.93700000000001,0.6759999999999999,57.0,4,0
serbian electronic,0.031225999999999993,0.7143333333333334,418839.0,0.7490000000000001,0.8213333333333334,0.3053333333333333,-8.344666666666667,0.0753,129.00466666666668,0.06753333333333332,5.333333333333333,7,1
serbian hip hop,0.003227333333333333,0.7806666666666667,324146.33333333326,0.6679999999999999,0.19933777333333333,0.16899999999999998,-12.792666666666667,0.2753333333333333,105.63566666666668,0.758,0.0,6,0
serialism,0.9142738095238097,0.24606666666666666,366106.23214285716,0.11618988095238095,0.6134889589285715,0.15586011904761904,-22.27238690476191,0.046826190476190466,93.73328571428571,0.15344821428571429,6.529761904761906,7,1
sertanejo,0.4646883928571428,0.5751169642857143,212528.52142857143,0.5195649999999999,0.13503216913690474,0.2094403273809524,-10.26045,0.07220761904761905,114.47339166666664,0.6812699404761905,40.85327380952381,7,1
sertanejo pop,0.3973412169312169,0.5978079365079366,196466.83809523808,0.6174118518518519,0.1986020343915344,0.18829021164021167,-9.027744444444442,0.044756507936507935,118.45294074074071,0.6223206349206349,30.609523809523807,11,1
sertanejo tradicional,0.7927500000000001,0.5573709523809524,175489.99333333335,0.28785080952380954,0.16671905395238093,0.2799719047619048,-10.883729047619047,0.10059276190476192,129.18949142857142,0.6164847619047621,18.740952380952386,0,1
sertanejo universitario,0.4356050680272108,0.5969670068027211,196195.47687074827,0.5255980952380952,0.15536105044217682,0.16393894557823133,-9.924609523809524,0.07923727891156464,115.46623333333339,0.7158799319727892,38.04659863945578,7,1
sesame street,0.5471148444444445,0.6000592592592593,232632.38518518515,0.3273792592592592,0.06043005185185185,0.17341340740740746,-12.667277777777779,0.3523976296296297,105.42906518518517,0.4568192592592593,20.75851851851852,10,1
sevdah,0.46,0.4738125,251131.625,0.57125,0.0007680687499999999,0.44643125,-8.638625000000001,0.06798749999999999,116.2863125,0.55825,20.125,10,1
shaabi,0.0939,0.725,220867.0,0.594,0.0,0.22,-5.242999999999999,0.0496,91.794,0.25,54.0,2,1
shabad,0.9626190476190474,0.5315634920634921,193689.19047619047,0.2622793650793651,0.3158422542063493,0.22162539682539684,-11.214408730158729,0.1652305555555555,101.69728968253969,0.6250555555555555,0.2222222222222222,11,1
shakuhachi,0.8326666666666666,0.24369999999999994,319886.33333333326,0.1630916666666667,0.535,0.16362500000000002,-20.163416666666667,0.04580833333333333,102.94150000000002,0.2772833333333333,36.0,7,1
shamanic,0.6284618666666665,0.29907733333333336,401300.68533333327,0.32634159999999995,0.4615641546666667,0.19911066666666666,-17.069797333333334,0.0647968,117.60678933333332,0.254056,38.28,9,1
shanty,0.7071869443488455,0.6241657647907647,248203.5068542569,0.4126654906204904,0.06336321463203462,0.2653417027417027,-12.551747835497837,0.17652182539682532,118.69996518759022,0.6881730699855699,36.32106782106782,7,1
sheffield indie,0.13911195803921567,0.44142156862745097,224483.0392156863,0.7196650980392156,0.06827133611764705,0.19383633986928106,-7.740560784313726,0.050915294117647066,115.68985228758172,0.5413688888888889,31.777777777777786,11,1
shibuya-kei,0.3138749265113393,0.655876472758991,284314.8639694042,0.5841729736983359,0.26071181031971297,0.16941071256038653,-9.93881053408481,0.0673303505770263,113.40528650026836,0.6665583970746108,32.41039318303811,5,1
shimmer pop,0.16076813281818186,0.5648634199134202,228084.40584415587,0.6999746753246748,0.10349054283982688,0.1928755627705628,-6.5159880952380975,0.05062690476190477,117.1836987012987,0.5019727272727273,51.675757575757586,2,1
shimmer psych,0.1403,0.6445,208034.5,0.61275,0.19359585,0.14715,-9.73325,0.0749,97.4775,0.6655,63.5,6,0
shiver pop,0.28746232323232324,0.5609646464646464,251087.3585858585,0.5241767676767677,0.12501594747474748,0.1164222222222222,-7.729707070707072,0.06362020202020201,109.9481818181818,0.29259848484848483,51.07575757575758,4,1
shoegaze,0.2153905580473927,0.39015862797497225,261542.319013537,0.6276515327871973,0.4812974942758269,0.19336985091935904,-10.465478604182847,0.04051796516880249,125.2316641837098,0.3871394314179941,40.24189815474874,7,1
shonen,0.06074,0.43388888888888894,224173.9444444445,0.7770555555555556,2.7133333333333333e-06,0.16546111111111111,-5.895833333333332,0.043633333333333336,156.74138888888888,0.555388888888889,61.05555555555554,5,0
show tunes,0.5608956758243931,0.5461244875270282,232846.57184731483,0.4645337419477293,0.0403827123847652,0.20666146073340227,-10.127128643275244,0.15216002432721146,117.08281970935758,0.4992586238760514,42.89282930672165,7,1
shred,0.15240758763539286,0.4147003051106026,329065.874446987,0.7590536994660565,0.6721945170709381,0.2337042944317315,-9.526279099923725,0.06619763539282991,137.7162612509535,0.4414594736842105,34.475438596491216,10,1
shush,0.747,0.731,120047.0,0.499,0.858,0.10800000000000001,-8.488,0.0545,160.151,0.6629999999999999,13.0,10,0
sierreno,0.3976383957425727,0.6651194800369667,209794.8224058048,0.6081187818615514,0.09791722351496136,0.16301210564110252,-6.8115226568256455,0.05859857620546253,117.9126368089118,0.7154142385073619,54.47136581619272,10,1
singaporean electronic,0.000324,0.795,505067.0,0.557,0.868,0.3639999999999999,-12.823000000000002,0.05559999999999999,125.009,0.5329999999999999,0.0,10,0
singaporean mandopop,0.3743666666666667,0.5195222222222222,222899.7888888889,0.5458777777777778,2.0622222222222213e-07,0.1574077777777778,-8.221511111111111,0.03131666666666666,103.74272222222223,0.3416555555555556,31.1,7,1
singaporean pop,0.39860416666666665,0.5187013888888888,228565.7430555556,0.532798611111111,1.2888888888888887e-07,0.1454048611111111,-8.599694444444442,0.031197916666666662,99.73570138888893,0.33703472222222225,30.1875,7,1
singaporean singer-songwriter,0.33538888888888896,0.5365740740740741,202023.462962963,0.6027592592592592,6.874074074074072e-07,0.22157592592592595,-6.995370370370368,0.03360555555555555,112.16557407407407,0.3806851851851852,32.166666666666664,11,1
singer-songwriter,0.5082173448456849,0.5382410244629175,241122.03229975648,0.4297530937040349,0.05332434974088241,0.18999804136557172,-12.058736232379145,0.06612136045526687,115.76413238128809,0.4744598508869035,36.10081658361052,9,1
sinhala pop,0.007806530000000002,0.5386,433560.6,0.9036,0.4748,0.16842,-6.4166,0.05097999999999999,139.18419999999998,0.1852000000000001,0.0,2,1
sinogaze,0.969,0.314,74302.0,0.08549999999999996,0.795,0.16000000000000006,-15.775000000000002,0.0342,69.89300000000001,0.161,18.0,9,1
sitar,0.7958983870967742,0.4418112903225806,289517.1854838709,0.21944890322580649,0.4106054322580645,0.13250387096774194,-23.745429032258066,0.06855177419354838,89.80043387096774,0.5932393548387096,34.87096774193549,6,1
ska,0.1805831271586963,0.6576153431514,210174.00016022354,0.6246216942118676,0.12786103061242665,0.18250257169368525,-9.427661120092557,0.10021608973640872,124.41927170449922,0.7394628210776923,36.67074418630428,7,1
ska argentino,0.10178680532258064,0.6889313225806452,235353.26422580646,0.6727832903225807,0.01724901581354839,0.1730613870967742,-8.099214419354839,0.048361229032258056,115.62299458064516,0.7101091290322581,57.21312903225808,7,1
ska catala,0.0145,0.457,230008.0,0.7,0.00011,0.23600000000000002,-7.152,0.0595,120.14200000000001,0.381,0.0,2,1
ska chileno,0.08671249999999997,0.6284166666666668,286779.33333333326,0.7750833333333332,0.002734391666666668,0.109925,-7.686583333333332,0.07082500000000001,142.97208333333333,0.6923333333333334,53.0,9,1
ska jazz,0.1205,0.5914999999999999,401806.5,0.4784999999999999,0.0966,0.17650000000000002,-10.3175,0.201,170.548,0.629,54.5,2,0
ska mexicano,0.1830264045079365,0.5642873015873016,294244.91825396824,0.7264015343915344,0.2122449541957672,0.22586560846560844,-8.981741269841269,0.08768584656084655,134.24325925925928,0.591883068783069,41.537566137566145,4,0
ska punk,0.0539536301404051,0.496554593131736,195290.01709441352,0.861796504324776,0.07482123570025556,0.2540689589035303,-6.3363658535379965,0.09560827385048813,127.76839022610987,0.5996417003499148,39.28370823620824,0,1
ska revival,0.20567913864526946,0.69466932824927,190190.5130244755,0.6407419434247921,0.12141374608466148,0.1939428592531499,-9.21477223938852,0.09536276746509306,123.19647202051823,0.8146557859775884,37.669846045427434,7,1
skanska musik,0.7063333333333333,0.5356666666666666,193604.3333333333,0.3376666666666666,0.0007583333333333334,0.146,-13.986333333333333,0.032,102.05633333333333,0.4086666666666667,12.333333333333336,9,1
skate punk,0.039606107001333365,0.4325539346453368,188946.07178425408,0.90286961960112,0.0584586035855802,0.22694934800745434,-5.6583237630983785,0.08824700649084795,133.03135885702414,0.5847830620822274,42.19277746788494,4,1
skiffle,0.748,0.5395,182346.5,0.486,0.0,0.21055,-8.193999999999999,0.0388,115.27200000000002,0.5,29.0,2,1
skramz,0.7809999999999999,0.506,118480.0,0.0971,0.0,0.128,-17.741,0.205,198.06,0.214,0.0,4,0
sky room,0.04543120763492064,0.5535539682539684,250678.90952380962,0.8404936507936507,0.3282277186507937,0.2715287301587304,-6.011173015873017,0.07186492063492061,129.007080952381,0.29645539682539673,5.060317460317461,6,0
slack-key guitar,0.794246658615137,0.5075469346675867,229764.8009891879,0.3074544225902921,0.24489554223487456,0.15036215780998388,-14.592664498504718,0.04289890671727628,118.8814285311709,0.4037047849091328,33.083845180584305,7,1
slam poetry,0.2878018690909091,0.6379890909090908,221060.0690909091,0.6793490909090908,0.14989377887272728,0.2058894545454545,-10.944429090909093,0.13545818181818184,154.01713818181818,0.4881636363636364,38.123636363636365,10,1
slamming deathcore,0.18450116000000005,0.39166666666666666,189665.66666666663,0.947,0.14933026333333335,0.4653888888888889,-5.681,0.3522111111111112,152.43422222222225,0.17939999999999998,11.555555555555555,7,0
slavic folk metal,8.08e-05,0.262,233520.0,0.9279999999999999,4.760000000000001e-05,0.195,-2.795,0.0894,161.925,0.5329999999999999,60.0,9,1
slayer,0.010955837179487182,0.4700320512820513,227155.3269230769,0.8823076923076923,0.2636379205128205,0.16273974358974358,-4.9530769230769245,0.0611320512820513,109.11794871794874,0.38428012820512814,42.96153846153846,9,1
slc indie,0.2522019833333334,0.4864166666666667,260898.08333333328,0.53,0.4293915,0.16294166666666665,-10.040416666666667,0.032999999999999995,131.72233333333332,0.5184166666666667,33.916666666666664,0,1
sleaze rock,0.028088130485394974,0.4993518504037491,250821.8250191421,0.7905227231752551,0.03001986119957482,0.2411264959082048,-8.204079581480213,0.058351039131355587,123.64655418031056,0.498757080407713,35.398434962991914,6,1
sleep,0.32422298060632315,0.19489315828242126,222020.73563557054,0.3347339743054292,0.6072335454696194,0.32369105897135914,-19.949533078411825,0.06343050897641432,67.74026475006139,0.11596257059086905,47.33249490879153,1,1
slovak electronic,3.82e-05,0.532,430656.0,0.948,0.873,0.152,-6.2139999999999995,0.037000000000000005,140.00799999999998,0.486,0.0,4,1
slovak hip hop,0.19381428571428566,0.5737142857142857,219357.57142857145,0.902,0.0,0.28800000000000003,-3.441142857142857,0.2752857142857144,96.93500000000002,0.5314285714285714,16.857142857142858,4,1
slovak pop,0.09550000000000003,0.521,233804.33333333328,0.9016666666666668,0.0,0.311,-4.131666666666667,0.2866666666666667,87.82833333333332,0.4836666666666666,16.666666666666668,4,0
slovenian electronic,0.15375,0.7279999999999999,311627.5,0.6509999999999999,0.02095,0.146,-4.8325,0.0689,89.96700000000001,0.7759999999999999,59.0,7,1
slovenian metal,3.48e-06,0.161,276107.0,0.976,0.446,0.0915,-8.427999999999999,0.0913,173.229,0.24100000000000002,33.0,11,0
slow game,0.337,0.461,186070.0,0.599,0.0,0.65,-8.783,0.231,64.502,0.741,63.0,8,1
slowcore,0.44250703455038737,0.4869384418024503,288674.62079912424,0.464286831870237,0.26766232879712964,0.1324250440770915,-12.070171643562373,0.034624934739589906,117.73494466364572,0.32359716419834955,41.68413935202728,7,1
